TEMP,DRUCK,SPEZ_VOL0,SPEZ_VOL1,ENTHA0,ENTHA1,ENTRO0,ENTRO1,WAERME_KAP0,WAERME_KAP1,ETA0,ETA1,LAMBDA0,LAMBDA1,SIGMA
75,38595,0.0010258,4.1289,314.03,2634.6,1.0158,7.6812,4.1933,1.9985,0.00037772,0.000011426,0.66676,0.022531,0.063583
80,47414,0.0010291,3.4052,335.01,2643,1.0756,7.6111,4.1969,2.012,0.00035433,0.000011592,0.66999,0.023011,0.062673
85,57867,0.0010324,2.8258,356.01,2651.3,1.1346,7.5434,4.2008,2.0267,0.00033333,0.00001176,0.67281,0.023507,0.06175
90,70182,0.001036,2.3591,377.04,2659.5,1.1929,7.4781,4.2053,2.0429,0.0003144,0.000011929,0.67525,0.024019,0.060816
95,84608,0.0010396,1.9806,398.09,2667.6,1.2504,7.4151,4.2102,2.0607,0.00029728,0.000012099,0.67734,0.024549,0.05987
100,101420,0.0010435,1.6718,419.17,2675.6,1.3072,7.3541,4.2157,2.08,0.00028174,0.000012269,0.67909,0.025096,0.058912
105,120900,0.0010474,1.4184,440.27,2683.4,1.3633,7.2952,4.2217,2.1012,0.0002676,0.00001244,0.68054,0.025661,0.057943
110,143380,0.0010516,1.2093,461.42,2691.1,1.4188,7.2381,4.2283,2.1244,0.0002547,0.000012612,0.68169,0.026245,0.056962
115,169180,0.0010559,1.0358,482.59,2698.6,1.4737,7.1828,4.2356,2.1496,0.00024289,0.000012784,0.68257,0.026846,0.05597
120,198670,0.0010603,0.89121,503.81,2705.9,1.5279,7.1291,4.2435,2.177,0.00023205,0.000012956,0.68319,0.027467,0.054968
125,232240,0.0010649,0.77003,525.07,2713.1,1.5816,7.077,4.2521,2.2067,0.00022208,0.000013129,0.68356,0.028106,0.053955
130,270280,0.0010697,0.668,546.38,2720.1,1.6346,7.0264,4.2615,2.2389,0.0002129,0.000013301,0.6837,0.028765,0.052932
135,313230,0.0010746,0.58173,567.74,2726.9,1.6872,6.9772,4.2716,2.2736,0.0002044,0.000013474,0.68361,0.029443,0.051899
140,361540,0.0010798,0.50845,589.16,2733.4,1.7392,6.9293,4.2826,2.3109,0.00019654,0.000013647,0.6833,0.03014,0.050856
145,415680,0.001085,0.44596,610.64,2739.8,1.7907,6.8826,4.2944,2.351,0.00018925,0.000013819,0.68278,0.030858,0.049803
150,476160,0.0010905,0.39245,632.18,2745.9,1.8418,6.8371,4.3071,2.3939,0.00018246,0.000013992,0.68204,0.031595,0.048741
155,543500,0.0010962,0.34646,653.79,2751.8,1.8924,6.7926,4.3207,2.4396,0.00017614,0.000014164,0.6811,0.032353,0.04767
160,618230,0.001102,0.30678,675.47,2757.4,1.9426,6.7491,4.3354,2.4883,0.00017024,0.000014337,0.67996,0.033131,0.046591
165,700930,0.001108,0.27243,697.24,2762.8,1.9923,6.7066,4.351,2.5398,0.00016472,0.000014509,0.67861,0.033929,0.045503
170,792190,0.0011143,0.24259,719.08,2767.9,2.0417,6.665,4.3678,2.5944,0.00015955,0.000014681,0.67705,0.034748,0.044406
175,892600,0.0011207,0.21658,741.02,2772.7,2.0906,6.6241,4.3858,2.6521,0.0001547,0.000014853,0.67529,0.035588,0.043302
180,1002800,0.0011274,0.19384,763.05,2777.2,2.1392,6.584,4.405,2.7129,0.00015014,0.000015025,0.67332,0.036449,0.04219
185,1123500,0.0011343,0.1739,785.19,2781.4,2.1875,6.5447,4.4255,2.7769,0.00014584,0.000015198,0.67114,0.037331,0.041071
190,1255200,0.0011415,0.15636,807.43,2785.3,2.2355,6.5059,4.4474,2.8443,0.00014178,0.00001537,0.66875,0.038236,0.039945
195,1398800,0.0011489,0.14089,829.79,2788.8,2.2832,6.4678,4.4708,2.9151,0.00013795,0.000015542,0.66614,0.039163,0.038813
200,1554900,0.0011565,0.12721,852.27,2792,2.3305,6.4302,4.4958,2.9895,0.00013432,0.000015715,0.66331,0.040113,0.037675
205,1724300,0.0011645,0.11508,874.88,2794.8,2.3777,6.393,4.5226,3.0679,0.00013087,0.000015888,0.66026,0.041088,0.03653
210,1907700,0.0011727,0.10429,897.63,2797.3,2.4245,6.3563,4.5512,3.1503,0.0001276,0.000016061,0.65697,0.042088,0.035381
215,2105800,0.0011813,0.094679,920.53,2799.3,2.4712,6.32,4.5818,3.2372,0.00012449,0.000016236,0.65343,0.043114,0.034226
220,2319600,0.0011902,0.086092,943.58,2800.9,2.5177,6.284,4.6146,3.3289,0.00012152,0.000016411,0.64965,0.04417,0.033067
225,2549700,0.0011994,0.078403,966.8,2802.1,2.564,6.2483,4.6498,3.4258,0.00011868,0.000016587,0.64561,0.045256,0.031903
230,2797100,0.001209,0.071503,990.19,2802.9,2.6101,6.2128,4.6876,3.5285,0.00011596,0.000016765,0.64131,0.046375,0.030736
235,3062500,0.001219,0.065298,1013.8,2803.2,2.6561,6.1775,4.7282,3.6375,0.00011336,0.000016944,0.63672,0.047531,0.029566
240,3346900,0.0012295,0.059705,1037.6,2803,2.702,6.1423,4.7719,3.7537,0.00011085,0.000017125,0.63185,0.048728,0.028394
245,3651200,0.0012403,0.054654,1061.5,2802.2,2.7478,6.1072,4.8191,3.8777,0.00010844,0.000017308,0.62668,0.04997,0.027219
250,3976200,0.0012517,0.050083,1085.8,2800.9,2.7935,6.0721,4.8701,4.0105,0.00010611,0.000017495,0.62119,0.051263,0.026043
255,4322900,0.0012636,0.045938,1110.2,2799.1,2.8392,6.0369,4.9255,4.1534,0.00010386,0.000017684,0.61538,0.052614,0.024866
260,4692300,0.0012761,0.042173,1135,2796.6,2.8849,6.0016,4.9856,4.3075,0.00010168,0.000017877,0.60924,0.054032,0.023689
265,5085300,0.0012892,0.038746,1160,2793.5,2.9307,5.9661,5.0512,4.4746,0.000099561,0.000018074,0.60275,0.055527,0.022512
270,5503000,0.001303,0.035621,1185.3,2789.7,2.9765,5.9304,5.123,4.6563,0.000097497,0.000018277,0.59591,0.057111,0.021337
275,5946400,0.0013175,0.032766,1210.9,2785.2,3.0224,5.8944,5.2019,4.8549,0.000095481,0.000018485,0.58871,0.058801,0.020163
280,6416600,0.0013328,0.030153,1236.9,2779.9,3.0685,5.8579,5.2889,5.0731,0.000093506,0.0000187,0.58115,0.060614,0.018993
285,6914700,0.0013491,0.027756,1263.2,2773.7,3.1147,5.8209,5.3855,5.3142,0.000091567,0.000018922,0.57323,0.062574,0.017826
290,7441800,0.0013663,0.025555,1290,2766.7,3.1612,5.7834,5.4931,5.5821,0.000089657,0.000019154,0.56496,0.064708,0.016664
295,7999100,0.0013846,0.023529,1317.3,2758.7,3.208,5.7451,5.6139,5.8818,0.000087769,0.000019396,0.55635,0.067052,0.015508
300,8587900,0.0014042,0.02166,1345,2749.6,3.2552,5.7059,5.7504,6.2197,0.000085896,0.000019651,0.54743,0.06965,0.01436
305,9209400,0.0014252,0.019933,1373.3,2739.4,3.3028,5.6657,5.9059,6.6039,0.000084032,0.000019921,0.53821,0.072555,0.013219
310,9865100,0.0014479,0.018335,1402.2,2727.9,3.351,5.6244,6.0848,7.0449,0.000082168,0.000020207,0.52875,0.075836,0.012089
315,10556000,0.0014724,0.016851,1431.8,2715.1,3.3998,5.5816,6.2926,7.5569,0.000080296,0.000020514,0.51906,0.079582,0.01097
320,11284000,0.001499,0.015471,1462.2,2700.6,3.4494,5.5372,6.5373,8.1589,0.000078408,0.000020846,0.5092,0.083907,0.0098644
325,12051000,0.0015283,0.014183,1493.5,2684.3,3.5,5.4908,6.8299,8.878,0.000076492,0.000021208,0.49919,0.088959,0.0087744
330,12858000,0.0015606,0.012979,1525.9,2666,3.5518,5.4422,7.1863,9.7526,0.000074535,0.000021606,0.48907,0.094941,0.0077026
332,13193000,0.0015746,0.012518,1539.1,2658.1,3.5729,5.4219,7.352,10.158,0.000073738,0.000021778,0.48499,0.097653,0.0072796
334,13534000,0.0015892,0.012068,1552.6,2649.7,3.5943,5.4012,7.534,10.603,0.00007293,0.000021958,0.4809,0.10058,0.0068601
336,13882000,0.0016045,0.011629,1566.3,2640.9,3.6159,5.3799,7.7349,11.092,0.000072111,0.000022146,0.47679,0.10374,0.0064444
338,14238000,0.0016206,0.0112,1580.3,2631.6,3.6378,5.3581,7.9581,11.633,0.000071279,0.000022345,0.47266,0.10718,0.0060328
340,14601000,0.0016376,0.010781,1594.5,2621.8,3.6601,5.3356,8.208,12.236,0.000070431,0.000022554,0.46851,0.11091,0.0056255
342,14971000,0.0016555,0.01037,1609.1,2611.5,3.6828,5.3124,8.4898,12.911,0.000069567,0.000022776,0.46433,0.115,0.0052228
344,15349000,0.0016746,0.0099674,1623.9,2600.6,3.7059,5.2885,8.8107,13.672,0.000068683,0.000023011,0.46013,0.11947,0.0048251
346,15734000,0.0016949,0.0095724,1639.1,2589,3.7295,5.2636,9.1798,14.539,0.000067775,0.000023262,0.45591,0.1244,0.0044326
348,16128000,0.0017166,0.0091844,1654.8,2576.7,3.7536,5.2379,9.6094,15.535,0.000066842,0.000023531,0.45165,0.12986,0.0040459
350,16529000,0.00174,0.0088024,1670.9,2563.6,3.7784,5.211,10.116,16.692,0.000065877,0.00002382,0.44737,0.13595,0.0036654
352,16939000,0.0017654,0.0084257,1687.5,2549.6,3.8039,5.1829,10.722,18.054,0.000064875,0.000024133,0.44305,0.14277,0.0032916
354,17358000,0.001793,0.0080533,1704.8,2534.6,3.8303,5.1534,11.459,19.685,0.000063829,0.000024474,0.43871,0.15048,0.0029251
356,17785000,0.0018235,0.0076841,1722.8,2518.4,3.8577,5.1222,12.371,21.673,0.00006273,0.000024848,0.43436,0.15929,0.0025666
358,18221000,0.0018573,0.0073168,1741.7,2500.8,3.8864,5.0891,13.522,24.157,0.000061568,0.000025261,0.43001,0.1695,0.002217
360,18666000,0.0018954,0.0069493,1761.7,2481.5,3.9167,5.0536,15.004,27.356,0.000060329,0.000025724,0.42572,0.18151,0.0018772
361,18892000,0.0019164,0.0067649,1772.1,2471.1,3.9325,5.0347,15.912,29.331,0.000059676,0.000025978,0.42363,0.18839,0.0017114
362,19121000,0.0019388,0.0065795,1782.9,2460.2,3.9488,5.0151,16.963,31.643,0.000058998,0.00002625,0.42159,0.19598,0.0015485
363,19352000,0.0019629,0.0063925,1794.1,2448.6,3.9656,4.9945,18.193,34.389,0.000058292,0.000026542,0.41965,0.20445,0.0013889
364,19585000,0.0019889,0.0062035,1805.7,2436.2,3.9831,4.9727,19.649,37.707,0.000057555,0.000026859,0.41788,0.21399,0.0012326
365,19821000,0.0020172,0.0060115,1817.8,2422.9,4.0014,4.9497,21.409,41.798,0.000056784,0.000027203,0.41637,0.22488,0.0010801
366,20060000,0.002048,0.0058157,1830.5,2408.7,4.0205,4.9251,23.595,46.972,0.000055973,0.000027583,0.41529,0.23749,0.00093155
367,20302000,0.0020821,0.0056145,1843.8,2393.1,4.0406,4.8986,26.419,53.728,0.000055115,0.000028005,0.41493,0.25243,0.00078752
368,20546000,0.0021201,0.0054061,1858.1,2375.9,4.0621,4.8697,30.276,62.918,0.000054196,0.000028481,0.41576,0.27058,0.00064847
369,20793000,0.0021636,0.0051875,1873.5,2356.6,4.0853,4.8376,35.946,76.121,0.000053194,0.000029029,0.41861,0.29347,0.00051508
370,21044000,0.0022152,0.0049544,1890.7,2334.5,4.1112,4.8012,45.155,96.598,0.000052069,0.000029678,0.42504,0.32384,0.00038822
370.5,21170000,0.0022454,0.0048303,1900.2,2322,4.1255,4.7809,52.256,111.66,0.00005144,0.000030054,0.43052,0.34337,0.00032763
371,21297000,0.0022798,0.0046995,1910.6,2308.3,4.1412,4.7586,62.351,132.21,0.000050747,0.000030477,0.43841,0.36732,0.00026921
371.5,21425000,0.0023199,0.0045598,1922.1,2293,4.1586,4.7339,77.538,161.76,0.000049969,0.000030961,0.44996,0.39768,0.00021323
372,21554000,0.0023682,0.0044084,1935.3,2275.5,4.1785,4.7059,102.15,207.4,0.000049075,0.000031528,0.46744,0.4381,0.00016007
372.2,21606000,0.0023906,0.0043435,1941.1,2267.8,4.1874,4.6936,116.56,233.3,0.000048674,0.000031786,0.47701,0.45851,0.00013971
372.4,21658000,0.0024153,0.0042755,1947.4,2259.4,4.1969,4.6803,135.15,266.14,0.000048244,0.000032067,0.48874,0.48241,0.00011994
372.6,21710000,0.0024427,0.0042038,1954.2,2250.5,4.2072,4.6661,159.84,309.03,0.000048354,0.000032375,0.50343,0.51096,0.00010081
372.8,21762000,0.0024734,0.0041274,1961.5,2240.7,4.2184,4.6506,193.95,367.28,0.00004809,0.000033107,0.52239,0.54601,0.00008238
373,21814000,0.0025083,0.004045,1969.7,2229.8,4.2308,4.6334,243.78,450.73,0.000047812,0.000033706,0.54793,0.59067,0.000064757
373.1,21840000,0.0025277,0.0040009,1974.1,2223.9,4.2376,4.6241,278.3,507.59,0.000047668,0.000034047,0.56444,0.61826,0.000056285
373.2,21867000,0.0025488,0.0039545,1978.8,2217.5,4.2448,4.6141,322.94,580.05,0.000047521,0.000034422,0.58463,0.65082,0.000048063
373.3,21893000,0.0025719,0.003905,1983.9,2210.7,4.2525,4.6034,382.8,675.55,0.000047373,0.000034842,0.60998,0.6902,0.000040119
373.4,21919000,0.0025975,0.0038518,1989.4,2203.2,4.261,4.5916,467.09,807.14,0.000047226,0.00003532,0.64297,0.73937,0.000032483
373.5,21946000,0.0026265,0.0037937,1995.5,2194.8,4.2703,4.5785,593.99,1000.1,0.000047083,0.000035879,0.68804,0.80356,0.000025197
373.6,21972000,0.0026603,0.0037284,2002.5,2185.2,4.281,4.5635,804.9,1309.9,0.000046952,0.000036558,0.75409,0.89305,0.000018319
373.7,21999000,0.0027018,0.0036521,2010.8,2173.8,4.2938,4.5457,1216,1888.7,0.00004685,0.000037437,0.8624,1.0321,0.000011937
373.8,22025000,0.0027581,0.0035551,2021.8,2158.8,4.3106,4.5224,2310,3338.5,0.000046828,0.000038722,1.083,1.298,6.1992E-06
373.95,22062000,0.0029949,0.0032274,2146.6,2146.6,4.3771,4.4392,122990,131420,0.000048542,0.000045811,5.9171,6.3032,1.1254E-07
