TEMP,DRUCK,SPEZ_VOL0,SPEZ_VOL1,ENTHA0,ENTHA1,ENTRO0,ENTRO1,WAERME_KAP0,WAERME_KAP1,ETA0,ETA1,LAMBDA0,LAMBDA1,SIGMA
-86,8637.3,0.0015895,4.0606,5.4394,473.31,0.15273,2.6527,2.089,1.2349,0.00034379,5.1844E-06,0.15576,0.0079744,0.021545
-85,9271.6,0.0015922,3.8017,7.5304,474.49,0.16387,2.6457,2.0917,1.2387,0.00033889,5.2102E-06,0.15514,0.0080504,0.021413
-84,9944,0.0015949,3.5622,9.6242,475.68,0.17496,2.6389,2.0945,1.2426,0.00033409,0.000005236,0.15452,0.0081266,0.02128
-83,10656,0.0015976,3.3405,11.721,476.87,0.18601,2.6322,2.0973,1.2465,0.0003294,5.2617E-06,0.15391,0.0082032,0.021148
-82,11410,0.0016003,3.1351,13.82,478.06,0.19702,2.6257,2.1001,1.2504,0.0003248,5.2874E-06,0.15329,0.00828,0.021015
-81,12207,0.001603,2.9445,15.923,479.25,0.20798,2.6193,2.103,1.2543,0.0003203,5.3132E-06,0.15267,0.008357,0.020883
-80,13049,0.0016058,2.7676,18.028,480.44,0.2189,2.613,2.1059,1.2583,0.0003159,5.3389E-06,0.15206,0.0084343,0.02075
-79,13939,0.0016085,2.6033,20.136,481.63,0.22978,2.6068,2.1088,1.2624,0.00031158,5.3646E-06,0.15144,0.0085119,0.020617
-78,14877,0.0016113,2.4506,22.248,482.83,0.24062,2.6007,2.1118,1.2664,0.00030735,5.3903E-06,0.15082,0.0085897,0.020484
-77,15867,0.0016141,2.3085,24.362,484.02,0.25142,2.5948,2.1148,1.2705,0.0003032,0.000005416,0.15021,0.0086678,0.020351
-76,16910,0.0016169,2.1761,26.479,485.22,0.26218,2.589,2.1179,1.2747,0.00029914,5.4417E-06,0.14959,0.0087462,0.020218
-75,18008,0.0016197,2.0528,28.6,486.41,0.2729,2.5833,2.1209,1.2789,0.00029516,5.4673E-06,0.14898,0.0088248,0.020084
-74,19163,0.0016225,1.9377,30.724,487.61,0.28358,2.5778,2.1241,1.2831,0.00029125,0.000005493,0.14836,0.0089037,0.019951
-73,20378,0.0016253,1.8304,32.851,488.81,0.29422,2.5723,2.1272,1.2873,0.00028742,5.5186E-06,0.14775,0.0089829,0.019817
-72,21655,0.0016282,1.7301,34.981,490.01,0.30483,2.567,2.1304,1.2916,0.00028366,5.5443E-06,0.14713,0.0090623,0.019683
-71,22996,0.0016311,1.6364,37.114,491.21,0.3154,2.5617,2.1337,1.296,0.00027998,5.5699E-06,0.14652,0.009142,0.01955
-70,24404,0.0016339,1.5487,39.251,492.41,0.32593,2.5566,2.1369,1.3003,0.00027636,5.5955E-06,0.1459,0.009222,0.019416
-69,25881,0.0016368,1.4667,41.391,493.61,0.33643,2.5516,2.1403,1.3048,0.00027281,5.6211E-06,0.14529,0.0093022,0.019282
-68,27429,0.0016398,1.3898,43.535,494.81,0.34689,2.5466,2.1436,1.3092,0.00026932,5.6467E-06,0.14468,0.0093827,0.019148
-67,29051,0.0016427,1.3178,45.682,496.01,0.35732,2.5418,2.147,1.3137,0.0002659,5.6723E-06,0.14407,0.0094635,0.019014
-66,30750,0.0016456,1.2502,47.832,497.22,0.36771,2.5371,2.1505,1.3183,0.00026254,5.6979E-06,0.14346,0.0095445,0.01888
-65,32527,0.0016486,1.1868,49.986,498.42,0.37807,2.5324,2.154,1.3229,0.00025924,5.7235E-06,0.14285,0.0096259,0.018746
-64,34386,0.0016516,1.1272,52.144,499.62,0.3884,2.5279,2.1575,1.3275,0.000256,0.000005749,0.14224,0.0097075,0.018611
-63,36329,0.0016546,1.0713,54.305,500.82,0.39869,2.5235,2.1611,1.3322,0.00025282,5.7746E-06,0.14163,0.0097894,0.018477
-62,38360,0.0016576,1.0186,56.47,502.03,0.40895,2.5191,2.1647,1.3369,0.00024969,5.8002E-06,0.14102,0.0098715,0.018343
-61,40480,0.0016606,0.96912,58.639,503.23,0.41918,2.5148,2.1683,1.3417,0.00024662,5.8257E-06,0.14041,0.009954,0.018209
-60,42693,0.0016637,0.9225,60.811,504.44,0.42938,2.5107,2.172,1.3465,0.00024359,5.8512E-06,0.13981,0.010037,0.018074
-59,45002,0.0016667,0.87858,62.987,505.64,0.43955,2.5066,2.1758,1.3513,0.00024063,5.8768E-06,0.1392,0.01012,0.01794
-58,47408,0.0016698,0.83719,65.167,506.85,0.44968,2.5026,2.1796,1.3562,0.00023771,5.9023E-06,0.13861,0.010203,0.017806
-57,49917,0.0016729,0.79814,67.351,508.05,0.45979,2.4986,2.1834,1.3612,0.00023484,5.9279E-06,0.13801,0.010287,0.017671
-56,52529,0.0016761,0.7613,69.539,509.25,0.46987,2.4948,2.1873,1.3662,0.00023202,5.9534E-06,0.13741,0.010371,0.017537
-55,55249,0.0016792,0.72651,71.731,510.46,0.47992,2.491,2.1912,1.3712,0.00022924,5.9789E-06,0.13681,0.010455,0.017402
-54,58080,0.0016824,0.69364,73.927,511.66,0.48994,2.4874,2.1952,1.3763,0.00022651,6.0045E-06,0.13621,0.010539,0.017268
-53,61023,0.0016856,0.66257,76.127,512.87,0.49994,2.4838,2.1992,1.3814,0.00022383,0.00000603,0.13561,0.010624,0.017133
-52,64084,0.0016888,0.63318,78.332,514.07,0.5099,2.4802,2.2032,1.3866,0.00022119,6.0556E-06,0.13502,0.010709,0.016999
-51,67265,0.001692,0.60538,80.54,515.27,0.51984,2.4768,2.2074,1.3918,0.00021859,6.0811E-06,0.13442,0.010795,0.016865
-50,70569,0.0016952,0.57905,82.753,516.48,0.52975,2.4734,2.2115,1.3971,0.00021603,6.1067E-06,0.13383,0.01088,0.01673
-49,73999,0.0016985,0.55412,84.969,517.68,0.53964,2.4701,2.2157,1.4024,0.00021352,6.1323E-06,0.13323,0.010966,0.016596
-48,77559,0.0017018,0.53048,87.191,518.88,0.5495,2.4669,2.22,1.4078,0.00021104,6.1578E-06,0.13264,0.011053,0.016462
-47,81252,0.0017051,0.50807,89.416,520.08,0.55934,2.4637,2.2243,1.4132,0.0002086,6.1834E-06,0.13205,0.01114,0.016327
-46,85082,0.0017084,0.48681,91.647,521.29,0.56915,2.4606,2.2286,1.4187,0.0002062,0.000006209,0.13146,0.011227,0.016193
-45,89051,0.0017117,0.46663,93.881,522.49,0.57893,2.4575,2.233,1.4242,0.00020384,6.2346E-06,0.13087,0.011314,0.016059
-44,93164,0.0017151,0.44747,96.12,523.69,0.5887,2.4546,2.2375,1.4298,0.00020151,6.2603E-06,0.13029,0.011402,0.015925
-43,97424,0.0017185,0.42926,98.364,524.89,0.59843,2.4517,2.242,1.4354,0.00019922,6.2859E-06,0.1297,0.01149,0.01579
-42,101830,0.0017219,0.41196,100.61,526.08,0.60815,2.4488,2.2466,1.4411,0.00019696,6.3116E-06,0.12912,0.011578,0.015656
-41,106400,0.0017253,0.3955,102.87,527.28,0.61784,2.446,2.2512,1.4468,0.00019474,6.3373E-06,0.12853,0.011667,0.015522
-40,111120,0.0017288,0.37985,105.12,528.48,0.62751,2.4433,2.2558,1.4526,0.00019255,0.000006363,0.12795,0.011756,0.015388
-38,121050,0.0017358,0.35076,109.65,530.87,0.64678,2.438,2.2653,1.4643,0.00018827,6.4146E-06,0.12679,0.011936,0.015121
-36,131660,0.0017429,0.32437,114.2,533.26,0.66597,2.433,2.275,1.4762,0.00018411,6.4662E-06,0.12564,0.012117,0.014853
-34,142970,0.0017501,0.30037,118.77,535.64,0.68508,2.4282,2.2849,1.4883,0.00018007,0.000006518,0.12449,0.0123,0.014586
-32,155020,0.0017574,0.27853,123.36,538.01,0.70411,2.4236,2.295,1.5007,0.00017614,0.00000657,0.12335,0.012484,0.01432
-30,167830,0.0017648,0.25861,127.97,540.38,0.72306,2.4192,2.3054,1.5133,0.00017232,6.6222E-06,0.12221,0.01267,0.014053
-28,181440,0.0017723,0.24041,132.61,542.75,0.74193,2.415,2.316,1.5262,0.00016861,6.6746E-06,0.12108,0.012859,0.013787
-26,195890,0.0017799,0.22376,137.26,545.11,0.76074,2.4109,2.3268,1.5393,0.000165,6.7272E-06,0.11996,0.013048,0.013522
-24,211190,0.0017877,0.20851,141.94,547.46,0.77948,2.4071,2.3379,1.5527,0.00016148,6.7801E-06,0.11884,0.01324,0.013257
-22,227390,0.0017956,0.19452,146.64,549.8,0.79815,2.4034,2.3492,1.5664,0.00015806,6.8332E-06,0.11773,0.013435,0.012993
-20,244520,0.0018036,0.18167,151.36,552.13,0.81676,2.3999,2.3608,1.5803,0.00015473,6.8868E-06,0.11662,0.013631,0.012729
-18,262610,0.0018117,0.16984,156.11,554.46,0.83531,2.3965,2.3727,1.5945,0.00015148,6.9406E-06,0.11553,0.01383,0.012466
-16,281700,0.00182,0.15894,160.88,556.77,0.8538,2.3933,2.3848,1.6091,0.00014831,6.9949E-06,0.11444,0.014031,0.012204
-14,301810,0.0018284,0.14889,165.68,559.08,0.87224,2.3903,2.3972,1.624,0.00014523,7.0495E-06,0.11335,0.014234,0.011942
-12,323000,0.001837,0.13961,170.5,561.37,0.89063,2.3874,2.41,1.6392,0.00014222,7.1047E-06,0.11228,0.01444,0.011681
-10,345280,0.0018457,0.13103,175.35,563.65,0.90897,2.3846,2.423,1.6548,0.00013928,7.1603E-06,0.11121,0.014649,0.011421
-8,368700,0.0018546,0.12308,180.22,565.92,0.92726,2.3819,2.4363,1.6707,0.00013641,7.2165E-06,0.11015,0.014861,0.011161
-6,393290,0.0018636,0.11571,185.12,568.18,0.9455,2.3794,2.45,1.6871,0.00013361,7.2733E-06,0.10909,0.015077,0.010902
-4,419090,0.0018728,0.10887,190.05,570.42,0.96371,2.3769,2.464,1.7038,0.00013087,7.3306E-06,0.10804,0.015295,0.010644
-2,446130,0.0018822,0.10252,195.01,572.65,0.98187,2.3746,2.4784,1.721,0.0001282,7.3887E-06,0.107,0.015517,0.010388
0,474460,0.0018918,0.096613,200,574.87,1,2.3724,2.4932,1.7387,0.00012559,7.4475E-06,0.10597,0.015742,0.010131
2,504100,0.0019016,0.091112,205.02,577.06,1.0181,2.3703,2.5083,1.7569,0.00012303,7.5071E-06,0.10495,0.015971,0.0098764
4,535100,0.0019116,0.085985,210.06,579.24,1.0362,2.3682,2.5239,1.7756,0.00012053,7.5675E-06,0.10393,0.016204,0.0096223
6,567490,0.0019217,0.081201,215.14,581.41,1.0542,2.3663,2.5399,1.7949,0.00011809,7.6288E-06,0.10292,0.016442,0.0093692
8,601310,0.0019321,0.076732,220.25,583.55,1.0722,2.3644,2.5563,1.8148,0.00011569,7.6911E-06,0.10192,0.016684,0.0091173
10,636600,0.0019428,0.072555,225.4,585.67,1.0902,2.3626,2.5733,1.8353,0.00011335,7.7544E-06,0.10093,0.01693,0.0088664
12,673400,0.0019536,0.068646,230.57,587.77,1.1082,2.3608,2.5907,1.8565,0.00011105,7.8188E-06,0.099941,0.017182,0.0086166
14,711750,0.0019648,0.064984,235.79,589.85,1.1261,2.3592,2.6087,1.8784,0.00010879,7.8844E-06,0.098962,0.017439,0.008368
16,751680,0.0019762,0.061551,241.03,591.91,1.144,2.3575,2.6272,1.9011,0.00010658,7.9512E-06,0.097992,0.017701,0.0081207
18,793240,0.0019878,0.058329,246.32,593.94,1.162,2.356,2.6464,1.9247,0.00010442,8.0194E-06,0.097029,0.017969,0.0078746
20,836460,0.0019998,0.055303,251.64,595.95,1.1799,2.3544,2.6662,1.9492,0.00010229,8.0891E-06,0.096073,0.018244,0.0076297
22,881390,0.002012,0.052458,256.99,597.93,1.1978,2.3529,2.6867,1.9746,0.0001002,8.1603E-06,0.095125,0.018525,0.0073863
24,928070,0.0020246,0.049781,262.39,599.88,1.2157,2.3514,2.708,2.0011,0.000098145,8.2331E-06,0.094185,0.018813,0.0071441
26,976530,0.0020375,0.04726,267.83,601.8,1.2336,2.35,2.73,2.0287,0.000096127,8.3077E-06,0.093252,0.019109,0.0069035
28,1026800,0.0020508,0.044884,273.31,603.68,1.2515,2.3486,2.7529,2.0575,0.000094141,8.3842E-06,0.092327,0.019412,0.0066642
30,1079000,0.0020644,0.042643,278.83,605.54,1.2695,2.3471,2.7767,2.0877,0.000092188,8.4628E-06,0.091409,0.019724,0.0064265
32,1133100,0.0020785,0.040527,284.4,607.35,1.2874,2.3457,2.8015,2.1193,0.000090265,8.5435E-06,0.090498,0.020045,0.0061903
34,1189100,0.002093,0.038527,290.01,609.13,1.3053,2.3443,2.8274,2.1525,0.00008837,8.6266E-06,0.089594,0.020376,0.0059557
36,1247200,0.0021079,0.036636,295.68,610.87,1.3233,2.3429,2.8545,2.1874,0.000086503,8.7122E-06,0.088697,0.020717,0.0057228
38,1307200,0.0021233,0.034847,301.39,612.57,1.3413,2.3414,2.8829,2.2243,0.000084661,8.8005E-06,0.087807,0.021069,0.0054916
40,1369400,0.0021392,0.033151,307.15,614.21,1.3594,2.3399,2.9127,2.2632,0.000082844,8.8918E-06,0.086923,0.021432,0.0052621
42,1433700,0.0021557,0.031544,312.96,615.81,1.3774,2.3384,2.9442,2.3045,0.000081049,8.9862E-06,0.086046,0.021809,0.0050345
44,1500200,0.0021727,0.03002,318.83,617.36,1.3955,2.3368,2.9773,2.3484,0.000079275,0.000009084,0.085175,0.022199,0.0048087
46,1569000,0.0021904,0.028572,324.76,618.86,1.4137,2.3352,3.0124,2.3951,0.000077521,9.1855E-06,0.084311,0.022605,0.0045849
48,1640000,0.0022087,0.027196,330.75,620.29,1.4319,2.3335,3.0496,2.4451,0.000075785,9.2911E-06,0.083451,0.023026,0.0043631
50,1713300,0.0022278,0.025887,336.8,621.66,1.4502,2.3317,3.0893,2.4987,0.000074066,0.000009401,0.082598,0.023466,0.0041433
52,1789000,0.0022477,0.024641,342.92,622.96,1.4685,2.3298,3.1317,2.5564,0.000072361,9.5157E-06,0.081749,0.023925,0.0039257
54,1867200,0.0022684,0.023453,349.11,624.19,1.487,2.3278,3.1773,2.6187,0.000070669,9.6356E-06,0.080905,0.024405,0.0037103
56,1947800,0.0022901,0.02232,355.37,625.34,1.5055,2.3257,3.2263,2.6864,0.000068989,9.7613E-06,0.080066,0.024909,0.0034973
58,2031000,0.0023128,0.021239,361.71,626.4,1.5241,2.3234,3.2795,2.7603,0.000067318,9.8932E-06,0.07923,0.02544,0.0032866
60,2116800,0.0023366,0.020205,368.14,627.36,1.5429,2.321,3.3375,2.8414,0.000065654,0.000010032,0.078398,0.026,0.0030785
62,2205200,0.0023617,0.019216,374.65,628.22,1.5617,2.3183,3.401,2.9313,0.000063996,0.000010179,0.077569,0.026594,0.002873
64,2296300,0.0023881,0.018268,381.26,628.96,1.5808,2.3155,3.471,3.0315,0.000062341,0.000010334,0.076743,0.027225,0.0026702
66,2390300,0.0024161,0.017359,387.97,629.58,1.6,2.3123,3.5489,3.1445,0.000060686,0.000010499,0.07592,0.027901,0.0024703
68,2487100,0.0024458,0.016486,394.8,630.06,1.6193,2.3089,3.6362,3.2732,0.000059028,0.000010675,0.075098,0.028626,0.0022734
70,2586800,0.0024776,0.015645,401.75,630.37,1.6389,2.3052,3.735,3.4214,0.000057364,0.000010864,0.074277,0.029412,0.0020797
72,2689500,0.0025115,0.014836,408.84,630.51,1.6588,2.301,3.848,3.5941,0.00005569,0.000011067,0.073458,0.030267,0.0018893
74,2795200,0.0025482,0.014054,416.08,630.45,1.6789,2.2964,3.9791,3.7978,0.000054002,0.000011286,0.072641,0.031207,0.0017025
76,2904200,0.0025878,0.013297,423.49,630.15,1.6994,2.2913,4.1333,4.0416,0.000052293,0.000011524,0.071826,0.032249,0.0015196
78,3016400,0.0026312,0.012563,431.1,629.6,1.7203,2.2856,4.3181,4.3383,0.000050558,0.000011786,0.071015,0.033418,0.0013407
80,3131900,0.0026789,0.011847,438.93,628.73,1.7417,2.2791,4.5445,4.7067,0.000048787,0.000012075,0.070213,0.034746,0.0011663
80.5,3161300,0.0026916,0.011671,440.93,628.46,1.7471,2.2774,4.6094,4.8131,0.000048338,0.000012152,0.070015,0.035108,0.0011234
81,3190900,0.0027047,0.011496,442.94,628.16,1.7526,2.2756,4.6783,4.9263,0.000047885,0.000012231,0.069818,0.035484,0.0010809
81.5,3220800,0.0027181,0.011322,444.97,627.84,1.7581,2.2737,4.7515,5.047,0.000047429,0.000012313,0.069622,0.035874,0.0010386
82,3250900,0.002732,0.011148,447.03,627.49,1.7636,2.2718,4.8294,5.176,0.00004697,0.000012398,0.069428,0.03628,0.00099672
82.5,3281200,0.0027463,0.010975,449.1,627.11,1.7692,2.2698,4.9127,5.314,0.000046507,0.000012484,0.069235,0.036704,0.00095513
83,3311700,0.002761,0.010803,451.19,626.71,1.7749,2.2677,5.0019,5.4622,0.00004604,0.000012574,0.069045,0.037145,0.00091389
83.5,3342400,0.0027762,0.010632,453.31,626.27,1.7806,2.2655,5.0977,5.6217,0.000045568,0.000012667,0.068858,0.037606,0.00087299
84,3373400,0.002792,0.010461,455.45,625.8,1.7863,2.2633,5.2008,5.7938,0.000045092,0.000012763,0.068674,0.038089,0.00083246
84.5,3404600,0.0028083,0.01029,457.61,625.29,1.7921,2.261,5.3121,5.9801,0.00004461,0.000012862,0.068493,0.038595,0.0007923
85,3436100,0.0028252,0.01012,459.81,624.75,1.798,2.2586,5.4328,6.1824,0.000044123,0.000012965,0.068317,0.039127,0.00075252
85.5,3467800,0.0028427,0.0099495,462.03,624.17,1.8039,2.256,5.5641,6.4029,0.000043631,0.000013072,0.068147,0.039687,0.00071314
86,3499700,0.0028609,0.0097795,464.28,623.54,1.81,2.2534,5.7075,6.6442,0.000043131,0.000013183,0.067982,0.040278,0.00067417
86.5,3531900,0.0028799,0.0096095,466.56,622.86,1.8161,2.2507,5.8647,6.9093,0.000042625,0.000013299,0.067826,0.040903,0.00063563
87,3564300,0.0028997,0.0094392,468.88,622.14,1.8222,2.2478,6.0381,7.2019,0.000042111,0.00001342,0.067678,0.041566,0.00059752
87.5,3597000,0.0029204,0.0092687,471.23,621.36,1.8285,2.2448,6.2303,7.5267,0.000041589,0.000013546,0.067542,0.042271,0.00055987
88,3629900,0.0029421,0.0090976,473.63,620.53,1.8349,2.2416,6.4445,7.8892,0.000041058,0.000013678,0.067419,0.043024,0.0005227
88.5,3663000,0.0029648,0.0089259,476.07,619.63,1.8414,2.2383,6.6849,8.2964,0.000040516,0.000013817,0.067313,0.043831,0.00048602
89,3696500,0.0029888,0.0087531,478.56,618.66,1.848,2.2348,6.9567,8.7572,0.000039963,0.000013964,0.067228,0.0447,0.00044986
89.5,3730100,0.0030142,0.0085792,481.1,617.61,1.8547,2.2311,7.2666,9.2827,0.000039398,0.000014118,0.067168,0.045639,0.00041425
90,3764100,0.0030411,0.0084037,483.71,616.47,1.8616,2.2272,7.6233,9.8876,0.000038819,0.000014282,0.067139,0.046659,0.00037921
90.5,3798300,0.0030697,0.0082263,486.38,615.24,1.8687,2.223,8.0385,10.591,0.000038224,0.000014457,0.067151,0.047776,0.00034478
91,3832800,0.0031003,0.0080465,489.13,613.9,1.8759,2.2186,8.528,11.421,0.000037611,0.000014643,0.067213,0.049006,0.00031098
91.5,3867600,0.0031332,0.0078637,491.96,612.44,1.8834,2.2138,9.1139,12.411,0.000036977,0.000014843,0.067341,0.050374,0.00027788
92,3902700,0.0031688,0.0076773,494.9,610.83,1.8912,2.2086,9.828,13.616,0.000036318,0.00001506,0.067554,0.05191,0.00024551
92.5,3938000,0.0032077,0.0074864,497.96,609.05,1.8992,2.203,10.718,15.112,0.000035632,0.000015295,0.067878,0.053658,0.00021393
93,3973700,0.0032505,0.0072896,501.16,607.07,1.9076,2.1969,11.857,17.018,0.00003491,0.000015555,0.068353,0.055678,0.00018322
93.5,4009600,0.0032982,0.0070854,504.53,604.84,1.9165,2.1901,13.367,19.528,0.000034147,0.000015844,0.069034,0.058063,0.00015346
94,4045900,0.0033524,0.0068715,508.13,602.29,1.926,2.1825,15.463,22.98,0.000033329,0.00001617,0.070009,0.060956,0.00012477
94.5,4082500,0.0034152,0.0066442,512.02,599.34,1.9363,2.1738,18.563,28.023,0.000032439,0.000016548,0.071425,0.064605,0.000097284
95,4119500,0.0034903,0.0063976,516.33,595.81,1.9476,2.1635,23.594,36.066,0.000031449,0.000016997,0.073569,0.069478,0.000071213
95.5,4156800,0.0035851,0.0061207,521.29,591.4,1.9607,2.1509,33.095,50.862,0.000030304,0.000017561,0.077121,0.076637,0.000046866
96,4194500,0.003717,0.0057877,527.44,585.41,1.977,2.1341,57.12,86.725,0.000028877,0.000018339,0.084308,0.089298,0.000024773
96.5,4232700,0.0039591,0.0052991,537.03,575.09,2.0026,2.1056,204.21,286.73,0.00002667,0.000019738,0.1115,0.12829,6.1666E-06
96.73,4250400,0.0043732,0.0047098,550.48,560.13,2.0388,2.0649,7685.4,8483.5,0.000023791,0.000022029,0.42029,0.45943,1.2175E-07
