TEMP,DRUCK,SPEZ_VOL0,SPEZ_VOL1,ENTHA0,ENTHA1,ENTRO0,ENTRO1,WAERME_KAP0,WAERME_KAP1,ETA0,ETA1,LAMBDA0,LAMBDA1,SIGMA
-30.8,1.39E+06,9.27E-04,2.77E-02,131.68,436.75,0.74315,2.0019,2.0672,1.1308,1.66E-04,1.24E-05,0.14784,0.013581,0.010985
-30.7,1.39E+06,9.27E-04,2.76E-02,131.89,436.76,0.74398,2.0014,2.0679,1.132,1.66E-04,1.24E-05,0.14772,0.013593,0.010962
-30.6,1.40E+06,9.27E-04,2.75E-02,132.09,436.77,0.74482,2.0009,2.0686,1.1332,1.66E-04,1.24E-05,0.1476,0.013605,0.010939
-30.5,1.40E+06,9.28E-04,2.74E-02,132.3,436.78,0.74565,2.0004,2.0694,1.1344,1.66E-04,1.24E-05,0.14747,0.013618,0.010917
-30.4,1.41E+06,9.28E-04,2.73E-02,132.51,436.79,0.74649,1.9999,2.0701,1.1357,1.65E-04,1.24E-05,0.14735,0.01363,0.010894
-30.3,1.41E+06,9.29E-04,2.72E-02,132.72,436.79,0.74732,1.9994,2.0708,1.1369,1.65E-04,1.24E-05,0.14723,0.013643,0.010871
-30.2,1.42E+06,9.29E-04,2.71E-02,132.92,436.8,0.74816,1.9989,2.0716,1.1381,1.65E-04,1.25E-05,0.1471,0.013655,0.010849
-30.1,1.42E+06,9.29E-04,2.70E-02,133.13,436.81,0.74899,1.9985,2.0723,1.1394,1.64E-04,1.25E-05,0.14698,0.013668,0.010826
-30,1.43E+06,9.30E-04,2.70E-02,133.34,436.82,0.74982,1.998,2.0731,1.1406,1.64E-04,1.25E-05,0.14686,0.01368,0.010803
-29.9,1.43E+06,9.30E-04,2.69E-02,133.54,436.83,0.75066,1.9975,2.0738,1.1418,1.64E-04,1.25E-05,0.14673,0.013693,0.010781
-29.8,1.44E+06,9.30E-04,2.68E-02,133.75,436.84,0.75149,1.997,2.0746,1.1431,1.64E-04,1.25E-05,0.14661,0.013705,0.010758
-29.7,1.44E+06,9.31E-04,2.67E-02,133.96,436.84,0.75233,1.9965,2.0753,1.1443,1.63E-04,1.25E-05,0.14649,0.013718,0.010735
-29.6,1.45E+06,9.31E-04,2.66E-02,134.17,436.85,0.75316,1.996,2.0761,1.1456,1.63E-04,1.25E-05,0.14636,0.013731,0.010713
-29.5,1.45E+06,9.31E-04,2.65E-02,134.37,436.86,0.754,1.9955,2.0768,1.1469,1.63E-04,1.25E-05,0.14624,0.013743,0.01069
-29.4,1.46E+06,9.32E-04,2.64E-02,134.58,436.87,0.75483,1.995,2.0776,1.1481,1.63E-04,1.25E-05,0.14612,0.013756,0.010667
-29.3,1.46E+06,9.32E-04,2.63E-02,134.79,436.88,0.75566,1.9945,2.0784,1.1494,1.62E-04,1.25E-05,0.14599,0.013769,0.010645
-29.2,1.47E+06,9.33E-04,2.62E-02,135,436.88,0.7565,1.994,2.0791,1.1507,1.62E-04,1.25E-05,0.14587,0.013782,0.010622
-29.1,1.47E+06,9.33E-04,2.61E-02,135.21,436.89,0.75733,1.9935,2.0799,1.152,1.62E-04,1.25E-05,0.14575,0.013794,0.0106
-29,1.48E+06,9.33E-04,2.61E-02,135.41,436.9,0.75816,1.993,2.0807,1.1532,1.62E-04,1.25E-05,0.14563,0.013807,0.010577
-28.9,1.48E+06,9.34E-04,2.60E-02,135.62,436.9,0.759,1.9925,2.0815,1.1545,1.61E-04,1.25E-05,0.1455,0.01382,0.010554
-28.8,1.49E+06,9.34E-04,2.59E-02,135.83,436.91,0.75983,1.992,2.0822,1.1558,1.61E-04,1.25E-05,0.14538,0.013833,0.010532
-28.7,1.49E+06,9.34E-04,2.58E-02,136.04,436.92,0.76066,1.9915,2.083,1.1571,1.61E-04,1.25E-05,0.14526,0.013846,0.010509
-28.6,1.50E+06,9.35E-04,2.57E-02,136.25,436.92,0.76149,1.991,2.0838,1.1584,1.60E-04,1.26E-05,0.14513,0.013859,0.010487
-28.5,1.50E+06,9.35E-04,2.56E-02,136.46,436.93,0.76233,1.9905,2.0846,1.1597,1.60E-04,1.26E-05,0.14501,0.013872,0.010464
-28.4,1.51E+06,9.36E-04,2.55E-02,136.66,436.94,0.76316,1.99,2.0854,1.161,1.60E-04,1.26E-05,0.14489,0.013885,0.010442
-28.3,1.51E+06,9.36E-04,2.54E-02,136.87,436.94,0.76399,1.9895,2.0862,1.1624,1.60E-04,1.26E-05,0.14477,0.013898,0.010419
-28.2,1.52E+06,9.36E-04,2.54E-02,137.08,436.95,0.76483,1.989,2.087,1.1637,1.59E-04,1.26E-05,0.14464,0.013911,0.010397
-28.1,1.52E+06,9.37E-04,2.53E-02,137.29,436.95,0.76566,1.9885,2.0878,1.165,1.59E-04,1.26E-05,0.14452,0.013924,0.010374
-28,1.53E+06,9.37E-04,2.52E-02,137.5,436.96,0.76649,1.988,2.0886,1.1663,1.59E-04,1.26E-05,0.1444,0.013937,0.010352
-27.9,1.53E+06,9.37E-04,2.51E-02,137.71,436.96,0.76732,1.9875,2.0894,1.1677,1.59E-04,1.26E-05,0.14428,0.01395,0.010329
-27.8,1.54E+06,9.38E-04,2.50E-02,137.92,436.97,0.76815,1.987,2.0902,1.169,1.58E-04,1.26E-05,0.14415,0.013963,0.010307
-27.7,1.54E+06,9.38E-04,2.49E-02,138.12,436.97,0.76899,1.9865,2.0911,1.1703,1.58E-04,1.26E-05,0.14403,0.013976,0.010284
-27.6,1.55E+06,9.39E-04,2.49E-02,138.33,436.98,0.76982,1.9861,2.0919,1.1717,1.58E-04,1.26E-05,0.14391,0.013989,0.010262
-27.5,1.55E+06,9.39E-04,2.48E-02,138.54,436.98,0.77065,1.9856,2.0927,1.173,1.58E-04,1.26E-05,0.14378,0.014003,0.01024
-27.4,1.56E+06,9.39E-04,2.47E-02,138.75,436.99,0.77148,1.9851,2.0935,1.1744,1.57E-04,1.26E-05,0.14366,0.014016,0.010217
-27.3,1.56E+06,9.40E-04,2.46E-02,138.96,436.99,0.77231,1.9846,2.0944,1.1757,1.57E-04,1.26E-05,0.14354,0.014029,0.010195
-27.2,1.57E+06,9.40E-04,2.45E-02,139.17,437,0.77314,1.9841,2.0952,1.1771,1.57E-04,1.26E-05,0.14342,0.014043,0.010172
-27.1,1.57E+06,9.40E-04,2.44E-02,139.38,437,0.77398,1.9836,2.096,1.1785,1.57E-04,1.26E-05,0.14329,0.014056,0.01015
-27,1.58E+06,9.41E-04,2.44E-02,139.59,437.01,0.77481,1.9831,2.0969,1.1798,1.56E-04,1.27E-05,0.14317,0.014069,0.010128
-26.9,1.58E+06,9.41E-04,2.43E-02,139.8,437.01,0.77564,1.9826,2.0977,1.1812,1.56E-04,1.27E-05,0.14305,0.014083,0.010105
-26.8,1.59E+06,9.42E-04,2.42E-02,140.01,437.01,0.77647,1.9821,2.0986,1.1826,1.56E-04,1.27E-05,0.14293,0.014096,0.010083
-26.7,1.59E+06,9.42E-04,2.41E-02,140.22,437.02,0.7773,1.9816,2.0994,1.184,1.56E-04,1.27E-05,0.1428,0.01411,0.010061
-26.6,1.60E+06,9.42E-04,2.40E-02,140.43,437.02,0.77813,1.9811,2.1003,1.1854,1.55E-04,1.27E-05,0.14268,0.014123,0.010038
-26.5,1.60E+06,9.43E-04,2.40E-02,140.64,437.02,0.77896,1.9806,2.1011,1.1868,1.55E-04,1.27E-05,0.14256,0.014137,0.010016
-26.4,1.61E+06,9.43E-04,2.39E-02,140.85,437.03,0.77979,1.9801,2.102,1.1882,1.55E-04,1.27E-05,0.14244,0.01415,0.0099937
-26.3,1.61E+06,9.44E-04,2.38E-02,141.06,437.03,0.78062,1.9796,2.1029,1.1896,1.55E-04,1.27E-05,0.14232,0.014164,0.0099714
-26.2,1.62E+06,9.44E-04,2.37E-02,141.27,437.03,0.78145,1.9791,2.1037,1.191,1.54E-04,1.27E-05,0.14219,0.014178,0.0099491
-26.1,1.62E+06,9.44E-04,2.36E-02,141.48,437.04,0.78228,1.9786,2.1046,1.1924,1.54E-04,1.27E-05,0.14207,0.014191,0.0099268
-26,1.63E+06,9.45E-04,2.36E-02,141.69,437.04,0.78311,1.9781,2.1055,1.1938,1.54E-04,1.27E-05,0.14195,0.014205,0.0099046
-25.9,1.63E+06,9.45E-04,2.35E-02,141.9,437.04,0.78394,1.9777,2.1064,1.1953,1.54E-04,1.27E-05,0.14183,0.014219,0.0098823
-25.8,1.64E+06,9.45E-04,2.34E-02,142.11,437.04,0.78477,1.9772,2.1072,1.1967,1.53E-04,1.27E-05,0.1417,0.014233,0.0098601
-25.7,1.65E+06,9.46E-04,2.33E-02,142.32,437.05,0.7856,1.9767,2.1081,1.1981,1.53E-04,1.27E-05,0.14158,0.014246,0.0098379
-25.6,1.65E+06,9.46E-04,2.32E-02,142.53,437.05,0.78643,1.9762,2.109,1.1996,1.53E-04,1.27E-05,0.14146,0.01426,0.0098157
-25.5,1.66E+06,9.47E-04,2.32E-02,142.74,437.05,0.78726,1.9757,2.1099,1.201,1.53E-04,1.27E-05,0.14134,0.014274,0.0097935
-25.4,1.66E+06,9.47E-04,2.31E-02,142.95,437.05,0.78809,1.9752,2.1108,1.2025,1.52E-04,1.28E-05,0.14122,0.014288,0.0097713
-25.3,1.67E+06,9.47E-04,2.30E-02,143.16,437.05,0.78892,1.9747,2.1117,1.2039,1.52E-04,1.28E-05,0.14109,0.014302,0.0097491
-25.2,1.67E+06,9.48E-04,2.29E-02,143.37,437.05,0.78975,1.9742,2.1126,1.2054,1.52E-04,1.28E-05,0.14097,0.014316,0.0097269
-25.1,1.68E+06,9.48E-04,2.29E-02,143.58,437.05,0.79058,1.9737,2.1135,1.2069,1.52E-04,1.28E-05,0.14085,0.01433,0.0097048
-25,1.68E+06,9.49E-04,2.28E-02,143.79,437.06,0.79141,1.9732,2.1145,1.2083,1.51E-04,1.28E-05,0.14073,0.014344,0.0096826
-24.9,1.69E+06,9.49E-04,2.27E-02,144,437.06,0.79224,1.9727,2.1154,1.2098,1.51E-04,1.28E-05,0.1406,0.014358,0.0096605
-24.8,1.69E+06,9.49E-04,2.26E-02,144.22,437.06,0.79307,1.9722,2.1163,1.2113,1.51E-04,1.28E-05,0.14048,0.014372,0.0096384
-24.7,1.70E+06,9.50E-04,2.26E-02,144.43,437.06,0.7939,1.9717,2.1172,1.2128,1.51E-04,1.28E-05,0.14036,0.014386,0.0096163
-24.6,1.70E+06,9.50E-04,2.25E-02,144.64,437.06,0.79473,1.9712,2.1181,1.2143,1.50E-04,1.28E-05,0.14024,0.0144,0.0095941
-24.5,1.71E+06,9.51E-04,2.24E-02,144.85,437.06,0.79556,1.9707,2.1191,1.2158,1.50E-04,1.28E-05,0.14012,0.014415,0.0095721
-24.4,1.72E+06,9.51E-04,2.23E-02,145.06,437.06,0.79639,1.9702,2.12,1.2173,1.50E-04,1.28E-05,0.13999,0.014429,0.00955
-24.3,1.72E+06,9.51E-04,2.23E-02,145.27,437.06,0.79722,1.9698,2.121,1.2188,1.50E-04,1.28E-05,0.13987,0.014443,0.0095279
-24.2,1.73E+06,9.52E-04,2.22E-02,145.48,437.06,0.79805,1.9693,2.1219,1.2203,1.49E-04,1.28E-05,0.13975,0.014457,0.0095059
-24.1,1.73E+06,9.52E-04,2.21E-02,145.7,437.06,0.79888,1.9688,2.1228,1.2218,1.49E-04,1.28E-05,0.13963,0.014472,0.0094838
-24,1.74E+06,9.53E-04,2.20E-02,145.91,437.06,0.79971,1.9683,2.1238,1.2234,1.49E-04,1.28E-05,0.13951,0.014486,0.0094618
-23.9,1.74E+06,9.53E-04,2.20E-02,146.12,437.06,0.80054,1.9678,2.1248,1.2249,1.49E-04,1.29E-05,0.13938,0.014501,0.0094398
-23.8,1.75E+06,9.53E-04,2.19E-02,146.33,437.05,0.80136,1.9673,2.1257,1.2264,1.48E-04,1.29E-05,0.13926,0.014515,0.0094177
-23.7,1.75E+06,9.54E-04,2.18E-02,146.54,437.05,0.80219,1.9668,2.1267,1.228,1.48E-04,1.29E-05,0.13914,0.01453,0.0093957
-23.6,1.76E+06,9.54E-04,2.18E-02,146.75,437.05,0.80302,1.9663,2.1276,1.2295,1.48E-04,1.29E-05,0.13902,0.014544,0.0093737
-23.5,1.77E+06,9.55E-04,2.17E-02,146.97,437.05,0.80385,1.9658,2.1286,1.2311,1.48E-04,1.29E-05,0.1389,0.014559,0.0093518
-23.4,1.77E+06,9.55E-04,2.16E-02,147.18,437.05,0.80468,1.9653,2.1296,1.2326,1.47E-04,1.29E-05,0.13878,0.014573,0.0093298
-23.3,1.78E+06,9.55E-04,2.15E-02,147.39,437.05,0.80551,1.9648,2.1306,1.2342,1.47E-04,1.29E-05,0.13865,0.014588,0.0093078
-23.2,1.78E+06,9.56E-04,2.15E-02,147.6,437.04,0.80634,1.9643,2.1316,1.2358,1.47E-04,1.29E-05,0.13853,0.014603,0.0092859
-23.1,1.79E+06,9.56E-04,2.14E-02,147.82,437.04,0.80716,1.9638,2.1325,1.2374,1.47E-04,1.29E-05,0.13841,0.014617,0.009264
-23,1.79E+06,9.57E-04,2.13E-02,148.03,437.04,0.80799,1.9633,2.1335,1.2389,1.46E-04,1.29E-05,0.13829,0.014632,0.009242
-22.9,1.80E+06,9.57E-04,2.13E-02,148.24,437.04,0.80882,1.9629,2.1345,1.2405,1.46E-04,1.29E-05,0.13817,0.014647,0.0092201
-22.8,1.80E+06,9.57E-04,2.12E-02,148.45,437.04,0.80965,1.9624,2.1355,1.2421,1.46E-04,1.29E-05,0.13804,0.014662,0.0091982
-22.7,1.81E+06,9.58E-04,2.11E-02,148.67,437.03,0.81048,1.9619,2.1365,1.2437,1.46E-04,1.29E-05,0.13792,0.014676,0.0091764
-22.6,1.82E+06,9.58E-04,2.11E-02,148.88,437.03,0.81131,1.9614,2.1375,1.2453,1.45E-04,1.29E-05,0.1378,0.014691,0.0091545
-22.5,1.82E+06,9.59E-04,2.10E-02,149.09,437.03,0.81213,1.9609,2.1386,1.2469,1.45E-04,1.29E-05,0.13768,0.014706,0.0091326
-22.4,1.83E+06,9.59E-04,2.09E-02,149.31,437.02,0.81296,1.9604,2.1396,1.2486,1.45E-04,1.30E-05,0.13756,0.014721,0.0091108
-22.3,1.83E+06,9.60E-04,2.08E-02,149.52,437.02,0.81379,1.9599,2.1406,1.2502,1.45E-04,1.30E-05,0.13744,0.014736,0.0090889
-22.2,1.84E+06,9.60E-04,2.08E-02,149.73,437.02,0.81462,1.9594,2.1416,1.2518,1.44E-04,1.30E-05,0.13731,0.014751,0.0090671
-22.1,1.85E+06,9.60E-04,2.07E-02,149.95,437.01,0.81545,1.9589,2.1427,1.2535,1.44E-04,1.30E-05,0.13719,0.014766,0.0090453
-22,1.85E+06,9.61E-04,2.06E-02,150.16,437.01,0.81627,1.9584,2.1437,1.2551,1.44E-04,1.30E-05,0.13707,0.014782,0.0090235
-21.9,1.86E+06,9.61E-04,2.06E-02,150.37,437,0.8171,1.9579,2.1447,1.2568,1.44E-04,1.30E-05,0.13695,0.014797,0.0090017
-21.8,1.86E+06,9.62E-04,2.05E-02,150.59,437,0.81793,1.9574,2.1458,1.2584,1.44E-04,1.30E-05,0.13683,0.014812,0.0089799
-21.7,1.87E+06,9.62E-04,2.04E-02,150.8,437,0.81876,1.9569,2.1468,1.2601,1.43E-04,1.30E-05,0.13671,0.014827,0.0089581
-21.6,1.87E+06,9.62E-04,2.04E-02,151.01,436.99,0.81959,1.9564,2.1479,1.2617,1.43E-04,1.30E-05,0.13658,0.014842,0.0089363
-21.5,1.88E+06,9.63E-04,2.03E-02,151.23,436.99,0.82041,1.9559,2.1489,1.2634,1.43E-04,1.30E-05,0.13646,0.014858,0.0089146
-21.4,1.89E+06,9.63E-04,2.02E-02,151.44,436.98,0.82124,1.9555,2.15,1.2651,1.43E-04,1.30E-05,0.13634,0.014873,0.0088929
-21.3,1.89E+06,9.64E-04,2.02E-02,151.66,436.98,0.82207,1.955,2.1511,1.2668,1.42E-04,1.30E-05,0.13622,0.014889,0.0088711
-21.2,1.90E+06,9.64E-04,2.01E-02,151.87,436.97,0.8229,1.9545,2.1521,1.2685,1.42E-04,1.30E-05,0.1361,0.014904,0.0088494
-21.1,1.90E+06,9.65E-04,2.00E-02,152.09,436.96,0.82372,1.954,2.1532,1.2702,1.42E-04,1.30E-05,0.13598,0.01492,0.0088277
-21,1.91E+06,9.65E-04,2.00E-02,152.3,436.96,0.82455,1.9535,2.1543,1.2719,1.42E-04,1.30E-05,0.13586,0.014935,0.008806
-20.9,1.92E+06,9.65E-04,1.99E-02,152.51,436.95,0.82538,1.953,2.1554,1.2736,1.41E-04,1.31E-05,0.13573,0.014951,0.0087843
-20.8,1.92E+06,9.66E-04,1.99E-02,152.73,436.95,0.82621,1.9525,2.1564,1.2753,1.41E-04,1.31E-05,0.13561,0.014966,0.0087627
-20.7,1.93E+06,9.66E-04,1.98E-02,152.94,436.94,0.82703,1.952,2.1575,1.2771,1.41E-04,1.31E-05,0.13549,0.014982,0.008741
-20.6,1.93E+06,9.67E-04,1.97E-02,153.16,436.93,0.82786,1.9515,2.1586,1.2788,1.41E-04,1.31E-05,0.13537,0.014998,0.0087194
-20.5,1.94E+06,9.67E-04,1.97E-02,153.37,436.93,0.82869,1.951,2.1597,1.2805,1.40E-04,1.31E-05,0.13525,0.015013,0.0086977
-20.4,1.95E+06,9.68E-04,1.96E-02,153.59,436.92,0.82952,1.9505,2.1608,1.2823,1.40E-04,1.31E-05,0.13513,0.015029,0.0086761
-20.3,1.95E+06,9.68E-04,1.95E-02,153.8,436.91,0.83034,1.95,2.162,1.284,1.40E-04,1.31E-05,0.13501,0.015045,0.0086545
-20.2,1.96E+06,9.68E-04,1.95E-02,154.02,436.91,0.83117,1.9495,2.1631,1.2858,1.40E-04,1.31E-05,0.13488,0.015061,0.0086329
-20.1,1.96E+06,9.69E-04,1.94E-02,154.23,436.9,0.832,1.949,2.1642,1.2876,1.40E-04,1.31E-05,0.13476,0.015077,0.0086113
-20,1.97E+06,9.69E-04,1.93E-02,154.45,436.89,0.83283,1.9485,2.1653,1.2893,1.39E-04,1.31E-05,0.13464,0.015093,0.0085898
-19.9,1.98E+06,9.70E-04,1.93E-02,154.66,436.88,0.83365,1.948,2.1664,1.2911,1.39E-04,1.31E-05,0.13452,0.015109,0.0085682
-19.8,1.98E+06,9.70E-04,1.92E-02,154.88,436.88,0.83448,1.9476,2.1676,1.2929,1.39E-04,1.31E-05,0.1344,0.015125,0.0085466
-19.7,1.99E+06,9.71E-04,1.92E-02,155.09,436.87,0.83531,1.9471,2.1687,1.2947,1.39E-04,1.31E-05,0.13428,0.015141,0.0085251
-19.6,1.99E+06,9.71E-04,1.91E-02,155.31,436.86,0.83614,1.9466,2.1699,1.2965,1.38E-04,1.31E-05,0.13416,0.015157,0.0085036
-19.5,2.00E+06,9.71E-04,1.90E-02,155.53,436.85,0.83696,1.9461,2.171,1.2983,1.38E-04,1.32E-05,0.13403,0.015173,0.0084821
-19.4,2.01E+06,9.72E-04,1.90E-02,155.74,436.84,0.83779,1.9456,2.1722,1.3001,1.38E-04,1.32E-05,0.13391,0.01519,0.0084606
-19.3,2.01E+06,9.72E-04,1.89E-02,155.96,436.83,0.83862,1.9451,2.1733,1.3019,1.38E-04,1.32E-05,0.13379,0.015206,0.0084391
-19.2,2.02E+06,9.73E-04,1.88E-02,156.17,436.82,0.83945,1.9446,2.1745,1.3038,1.38E-04,1.32E-05,0.13367,0.015222,0.0084176
-19.1,2.02E+06,9.73E-04,1.88E-02,156.39,436.82,0.84027,1.9441,2.1757,1.3056,1.37E-04,1.32E-05,0.13355,0.015238,0.0083961
-19,2.03E+06,9.74E-04,1.87E-02,156.61,436.81,0.8411,1.9436,2.1768,1.3075,1.37E-04,1.32E-05,0.13343,0.015255,0.0083747
-18.9,2.04E+06,9.74E-04,1.87E-02,156.82,436.8,0.84193,1.9431,2.178,1.3093,1.37E-04,1.32E-05,0.13331,0.015271,0.0083532
-18.8,2.04E+06,9.75E-04,1.86E-02,157.04,436.79,0.84276,1.9426,2.1792,1.3112,1.37E-04,1.32E-05,0.13319,0.015288,0.0083318
-18.7,2.05E+06,9.75E-04,1.85E-02,157.26,436.78,0.84358,1.9421,2.1804,1.313,1.36E-04,1.32E-05,0.13306,0.015304,0.0083104
-18.6,2.06E+06,9.75E-04,1.85E-02,157.47,436.77,0.84441,1.9416,2.1816,1.3149,1.36E-04,1.32E-05,0.13294,0.015321,0.008289
-18.5,2.06E+06,9.76E-04,1.84E-02,157.69,436.76,0.84524,1.9411,2.1828,1.3168,1.36E-04,1.32E-05,0.13282,0.015338,0.0082676
-18.4,2.07E+06,9.76E-04,1.84E-02,157.91,436.75,0.84606,1.9406,2.184,1.3187,1.36E-04,1.32E-05,0.1327,0.015354,0.0082462
-18.3,2.07E+06,9.77E-04,1.83E-02,158.12,436.74,0.84689,1.9401,2.1852,1.3206,1.35E-04,1.32E-05,0.13258,0.015371,0.0082248
-18.2,2.08E+06,9.77E-04,1.82E-02,158.34,436.72,0.84772,1.9396,2.1864,1.3225,1.35E-04,1.32E-05,0.13246,0.015388,0.0082035
-18.1,2.09E+06,9.78E-04,1.82E-02,158.56,436.71,0.84855,1.9391,2.1876,1.3244,1.35E-04,1.32E-05,0.13234,0.015405,0.0081821
-18,2.09E+06,9.78E-04,1.81E-02,158.77,436.7,0.84937,1.9386,2.1889,1.3263,1.35E-04,1.33E-05,0.13222,0.015422,0.0081608
-17.9,2.10E+06,9.79E-04,1.81E-02,158.99,436.69,0.8502,1.9382,2.1901,1.3282,1.35E-04,1.33E-05,0.1321,0.015439,0.0081395
-17.8,2.11E+06,9.79E-04,1.80E-02,159.21,436.68,0.85103,1.9377,2.1913,1.3302,1.34E-04,1.33E-05,0.13197,0.015456,0.0081182
-17.7,2.11E+06,9.80E-04,1.80E-02,159.43,436.67,0.85186,1.9372,2.1926,1.3321,1.34E-04,1.33E-05,0.13185,0.015473,0.0080969
-17.6,2.12E+06,9.80E-04,1.79E-02,159.64,436.66,0.85268,1.9367,2.1938,1.3341,1.34E-04,1.33E-05,0.13173,0.01549,0.0080756
-17.5,2.13E+06,9.80E-04,1.78E-02,159.86,436.64,0.85351,1.9362,2.1951,1.336,1.34E-04,1.33E-05,0.13161,0.015507,0.0080543
-17.4,2.13E+06,9.81E-04,1.78E-02,160.08,436.63,0.85434,1.9357,2.1963,1.338,1.33E-04,1.33E-05,0.13149,0.015524,0.008033
-17.3,2.14E+06,9.81E-04,1.77E-02,160.3,436.62,0.85517,1.9352,2.1976,1.34,1.33E-04,1.33E-05,0.13137,0.015541,0.0080118
-17.2,2.15E+06,9.82E-04,1.77E-02,160.52,436.61,0.85599,1.9347,2.1989,1.3419,1.33E-04,1.33E-05,0.13125,0.015559,0.0079906
-17.1,2.15E+06,9.82E-04,1.76E-02,160.73,436.59,0.85682,1.9342,2.2001,1.3439,1.33E-04,1.33E-05,0.13113,0.015576,0.0079693
-17,2.16E+06,9.83E-04,1.76E-02,160.95,436.58,0.85765,1.9337,2.2014,1.3459,1.33E-04,1.33E-05,0.13101,0.015593,0.0079481
-16.9,2.16E+06,9.83E-04,1.75E-02,161.17,436.57,0.85848,1.9332,2.2027,1.3479,1.32E-04,1.33E-05,0.13088,0.015611,0.0079269
-16.8,2.17E+06,9.84E-04,1.74E-02,161.39,436.55,0.8593,1.9327,2.204,1.35,1.32E-04,1.33E-05,0.13076,0.015628,0.0079057
-16.7,2.18E+06,9.84E-04,1.74E-02,161.61,436.54,0.86013,1.9322,2.2053,1.352,1.32E-04,1.33E-05,0.13064,0.015646,0.0078846
-16.6,2.18E+06,9.85E-04,1.73E-02,161.83,436.52,0.86096,1.9317,2.2066,1.354,1.32E-04,1.34E-05,0.13052,0.015663,0.0078634
-16.5,2.19E+06,9.85E-04,1.73E-02,162.05,436.51,0.86179,1.9312,2.2079,1.356,1.32E-04,1.34E-05,0.1304,0.015681,0.0078423
-16.4,2.20E+06,9.85E-04,1.72E-02,162.27,436.5,0.86261,1.9307,2.2092,1.3581,1.31E-04,1.34E-05,0.13028,0.015699,0.0078211
-16.3,2.20E+06,9.86E-04,1.72E-02,162.48,436.48,0.86344,1.9302,2.2106,1.3602,1.31E-04,1.34E-05,0.13016,0.015717,0.0078
-16.2,2.21E+06,9.86E-04,1.71E-02,162.7,436.47,0.86427,1.9297,2.2119,1.3622,1.31E-04,1.34E-05,0.13004,0.015734,0.0077789
-16.1,2.22E+06,9.87E-04,1.71E-02,162.92,436.45,0.8651,1.9292,2.2132,1.3643,1.31E-04,1.34E-05,0.12992,0.015752,0.0077578
-16,2.22E+06,9.87E-04,1.70E-02,163.14,436.44,0.86593,1.9287,2.2146,1.3664,1.30E-04,1.34E-05,0.1298,0.01577,0.0077367
-15.9,2.23E+06,9.88E-04,1.69E-02,163.36,436.42,0.86675,1.9282,2.2159,1.3685,1.30E-04,1.34E-05,0.12967,0.015788,0.0077156
-15.8,2.24E+06,9.88E-04,1.69E-02,163.58,436.41,0.86758,1.9277,2.2172,1.3706,1.30E-04,1.34E-05,0.12955,0.015806,0.0076946
-15.7,2.24E+06,9.89E-04,1.68E-02,163.8,436.39,0.86841,1.9272,2.2186,1.3727,1.30E-04,1.34E-05,0.12943,0.015824,0.0076735
-15.6,2.25E+06,9.89E-04,1.68E-02,164.02,436.37,0.86924,1.9267,2.22,1.3748,1.30E-04,1.34E-05,0.12931,0.015843,0.0076525
-15.5,2.26E+06,9.90E-04,1.67E-02,164.24,436.36,0.87007,1.9262,2.2213,1.3769,1.29E-04,1.34E-05,0.12919,0.015861,0.0076315
-15.4,2.26E+06,9.90E-04,1.67E-02,164.46,436.34,0.87089,1.9257,2.2227,1.379,1.29E-04,1.34E-05,0.12907,0.015879,0.0076105
-15.3,2.27E+06,9.91E-04,1.66E-02,164.68,436.33,0.87172,1.9252,2.2241,1.3812,1.29E-04,1.35E-05,0.12895,0.015897,0.0075895
-15.2,2.28E+06,9.91E-04,1.66E-02,164.9,436.31,0.87255,1.9247,2.2255,1.3833,1.29E-04,1.35E-05,0.12883,0.015916,0.0075685
-15.1,2.28E+06,9.92E-04,1.65E-02,165.12,436.29,0.87338,1.9242,2.2269,1.3855,1.29E-04,1.35E-05,0.12871,0.015934,0.0075475
-15,2.29E+06,9.92E-04,1.65E-02,165.34,436.27,0.87421,1.9237,2.2283,1.3877,1.28E-04,1.35E-05,0.12859,0.015953,0.0075265
-14.9,2.30E+06,9.93E-04,1.64E-02,165.56,436.26,0.87503,1.9232,2.2297,1.3898,1.28E-04,1.35E-05,0.12846,0.015971,0.0075056
-14.8,2.30E+06,9.93E-04,1.64E-02,165.78,436.24,0.87586,1.9227,2.2311,1.392,1.28E-04,1.35E-05,0.12834,0.01599,0.0074847
-14.7,2.31E+06,9.94E-04,1.63E-02,166,436.22,0.87669,1.9222,2.2325,1.3942,1.28E-04,1.35E-05,0.12822,0.016009,0.0074637
-14.6,2.32E+06,9.94E-04,1.63E-02,166.22,436.2,0.87752,1.9217,2.2339,1.3964,1.27E-04,1.35E-05,0.1281,0.016027,0.0074428
-14.5,2.32E+06,9.94E-04,1.62E-02,166.45,436.19,0.87835,1.9212,2.2354,1.3986,1.27E-04,1.35E-05,0.12798,0.016046,0.0074219
-14.4,2.33E+06,9.95E-04,1.62E-02,166.67,436.17,0.87918,1.9207,2.2368,1.4009,1.27E-04,1.35E-05,0.12786,0.016065,0.007401
-14.3,2.34E+06,9.95E-04,1.61E-02,166.89,436.15,0.88001,1.9202,2.2383,1.4031,1.27E-04,1.35E-05,0.12774,0.016084,0.0073802
-14.2,2.35E+06,9.96E-04,1.61E-02,167.11,436.13,0.88083,1.9197,2.2397,1.4053,1.27E-04,1.35E-05,0.12762,0.016103,0.0073593
